"","Endothelial ACKR1","Endothelial RGS5","Endothelial CXCL12","CAFs MSC iCAF-like","CAFs myCAF-like","PVL Differentiated","PVL Immature","B cells Memory","T cells CD8+","T cells CD4+","Macrophage","Monocyte","DCs","Myoepithelial","Luminal Progenitors","Mature Luminal","Plasmablasts","Cancer Cycling","Cancer Her2 SC","Cancer LumB SC","Cancer LumA SC","Cancer Basal SC"
"Bulk_0051",0.00280457601579428,0.00243531868648881,0.00601273029725791,2.11996607125642e-10,0.00575081806778802,0.0238023962617401,0.0187594552448897,2.69024826512724e-10,0,2.45520892995087e-20,0.0133476776745928,3.1114283110046e-11,0.010770002234938,0.00132753918687018,0.078592981322917,0.0190083839515649,0.493713717298399,0.075314025420954,0.0239047984466342,0.180557182699424,0.0438983966776114,0
"Bulk_0052",0.0159455523345429,0.0171053469650614,0.0236845492963349,0.0291076129619981,0.017821693493207,0.000103054342350094,0.0533639523875736,0.113610971278528,0.097718924795491,0.0470368788619891,0.0100987112247359,0,0.00518290731548667,0.016047314478561,0.070874647851508,0.037950562101922,0.0916086721861504,0.0978701875612415,0.0162324385299059,0.172600172156766,0.0660358498766467,0
"Bulk_0053",0.00144877154474545,0.00467972769444793,0.00403834448305132,0.0209604299912705,0.0148285060016668,0.0151738896760755,0.0173781249669365,0.076436412982769,0.0236158736279833,0.0221442764515121,0.00142702314220687,0,0.00848689467120697,0.0221074037034798,0.0936449791709575,0.0284011613930269,0.217925818563143,0.103570605890306,0.025528310982701,0.230511004886642,0.0676924401758715,0
"Bulk_0054",0.0228683606949948,0.0256627749566896,0.0180974305173064,0.0125476405230216,0.0131613574424848,1.95117302253645e-11,0.0120370111783829,0.0329473913644856,0.0204587955271719,0.0166550059691211,0.0137870465164249,2.69295699637589e-12,0.00361202758722124,0.0443579756233833,0.17635682605916,0.0695941552707346,0.0733617897862853,0.127572480613868,0.0273947094043138,0.156267335858916,0.133259885083829,0
"Bulk_0055",0.00628006223063139,0.0225781310034707,0.0114074393395307,0.0248349023409446,0.0214033189492095,0.0182872970829071,0.0319440508630854,0.065262718911539,0.0232274423866436,0.0108177045405987,0.00746608715940985,9.74164244757826e-20,0.00396211842238166,0.0295379428336583,0.106704128133428,0.0212311394561653,0.234530859682668,0.117425661138304,0.0178232888801986,0.148613115242293,0.0766625914029323,2.96484931140839e-19
"Bulk_0056",0.00812060351794079,0.0145708477421393,0.00938690182515985,0.124116623893524,0.0926849633100131,2.38285134461238e-10,0.0277439553013182,0.0149316573642462,0.0332224209012503,0.0237669728313981,0.00722802386411562,0,0.005422713390941,0.0235081978427941,0.0964220812150506,0.0220385119019148,0.179298719511102,0.100599331039968,0.0125801390366696,0.127649037145488,0.076708298126681,0
"Bulk_0057",0,0,0,0.049558881419434,0.0183183706421526,0,0.0273352924303737,0.0262294884569462,0.0638996012824825,0.0807885921498411,0.00939631082325882,2.1406863893442e-20,0.0028902681380427,0.0333949070372596,0.156494060161022,0.024851141514013,0.00646342076055868,0.166687667202583,0.037671278096466,0.213923120248966,0.0756488704960186,0.0064487291405818
"Bulk_0058",0.0215703638464865,0.0230386244160341,0.015700453475498,0.0911944585568148,0.0269935826682426,0.00141755635972385,0.0296694797865998,0.020477714688695,0.0219920418913067,0.0199800719872317,0.104888851615485,0.0298814387207104,0.0189610353460475,0.0288694528754017,0.105200294749665,0.0377182419805326,0.0421562981088868,0.115600432548406,0.0167492337588121,0.171528998216154,0.0501202394111687,0.00629113499209654
"Bulk_0059",6.64229043275213e-21,0.00145832515074441,0.00686497522746736,0.0410744039601709,0.00282199278251297,0.0255527405038035,0.0474257883776254,0.189530495459732,0.0107233756959716,0.00348912622716757,0.00714379319598212,2.00068369364582e-20,0.000274995588152932,0.027156481111992,0.0986166772781911,0.0255776256658588,0.0915514392115656,0.121286580179817,0.035245201144109,0.264205922748176,6.03412920765519e-08,1.49667009769632e-10
"Bulk_0060",0.0137310129343318,0.0273938697625536,0.0173548501339605,0.00370406070985333,0.00647916498796927,0.0602373831270026,0.0579133873114693,7.04236757523674e-11,0.0368068208826424,0.147730197752423,0.0100521621609314,0,0.0145055243488054,0,0.161472250627657,0.0208676529775367,0.00231180588927703,3.139828346581e-12,0.0650602134085876,0.2660180832046,0.0883615597066053,2.30464683207015e-13
