"","Endothelial ACKR1","Endothelial RGS5","Endothelial CXCL12","CAFs MSC iCAF-like","CAFs myCAF-like","PVL Differentiated","PVL Immature","B cells Memory","T cells CD8+","T cells CD4+","Macrophage","Monocyte","DCs","Myoepithelial","Luminal Progenitors","Mature Luminal","Plasmablasts","Cancer Cycling","Cancer Her2 SC","Cancer LumB SC","Cancer LumA SC","Cancer Basal SC"
"Bulk_0039",0.00252141624674751,0.0119319230117248,0.00297835663678497,0.0863193106376061,0.0370338323400024,0.0353420621007733,0.0287220161956978,0.11421149058841,0.0273019297212631,0.0111675639421902,0.00580298903987488,0.00241978390192269,0.00382416681262176,0.0165309864352494,0.0943467195640258,0.0270116417771457,0.315565320952955,0.0112487688657645,0.012486760416132,0.125255635414486,0.0279773253986226,7.69930945226119e-20
"Bulk_0040",0.00454807207335559,0.0125121821642982,0.00982430959366594,0.0100748624424583,0.015143474778548,0.00375099752083915,0,0.00337533285874869,1.16130512753187e-09,0.00293137133394602,0.00197295028535932,4.68449652558422e-20,0.00832857230286423,0.0307347863771431,0.170589714139468,0.0353438598797572,0.165465704897485,0.165775009473984,0.0309352268038528,0.236047582098068,0.0926459898148539,2.33292439561765e-19
"Bulk_0041",0.00167439058569223,0.00473906697076756,0.00417106180478544,0.0402221699349677,0.0276919473210167,0.0244411003174596,0.0443191089122915,0.101960735013704,0.0131176684808875,0.00726976310033611,0.0582141122629204,0.0146943236491907,0.00908205257402109,0.0182224001087084,0.0808097491307646,0.0212457439392165,0.296753139824097,0.0707943369104245,0.0126493799915346,0.103754571157618,0.0408350018503185,0.0033381761592773
"Bulk_0042",0.00235919850860939,0.00635769855895586,0.0142738007630055,0.0539926701992053,0.0313381593766292,0.0260537759478745,0.0553847663962718,0.156310706592191,0.0450178288711323,0.0235111938291372,0.0462083596476926,0.0115706532620855,0.0142845811216791,0.0269529716665665,0.106858318202485,0.0340364545089314,0.065534166192386,0.0839584833728099,0.00981366798501951,0.140270651739829,0.0459118932575031,3.25702708091898e-20
"Bulk_0043",3.53721693837956e-21,0.00157722153342883,0.00568051103575908,0.0735775747893474,0.024222928497461,5.23798390982498e-20,0.025546827490992,0.0301038249668203,0.0168599003072154,0.00559013668509527,0.00547340117318829,1.19137028691779e-20,0.0031530505952298,0.030412882044188,0.159654050462814,0.0534701249865403,0.0272499726336285,0.174354430541344,0.0333785261673756,0.225266730784437,0.104427905305137,0
"Bulk_0044",0.0802206242970113,0.0735325262125322,0.0744849726779502,0,0.00229360230615135,0.0407813733612594,0.0415294081305664,0.121663055687954,0.00144831620951918,0,0.00314190573837285,0.0142927559364173,0.00146017674161984,1.65367074878685e-19,0.0308662917245823,0.0151080363619732,0.471664695182369,1.40048023240726e-11,0.015281133379053,0.00688795639637398,0.00534316897542021,6.66869823044292e-10
"Bulk_0045",0,0,0.00258794021270413,0.0640177821939613,0.0287800467047048,0.0276315312057933,0.0414901558427175,0.0240432646416544,0.00998338562154596,0.0105359168245298,0.00291840570673986,0.0012356326546511,0.00344373655396206,0.0340801194108082,0.179686801396541,0.0459032207616269,0.0120230447472963,0.16169917414947,0.0356234211272087,0.243451950226616,0.0614732362888162,0.00939123372865197
"Bulk_0046",0.0547369389283512,0.0560607548657767,0.0247879089077461,0.0640864974936377,0.0393109115750825,0.0968764385723076,0.103218444760783,2.53834495665053e-09,0.0450535569382026,0.124438177994181,0.00778314787651401,9.1917369574792e-10,0.0406243954649913,0.00684988886731657,0.143841192831139,0.0460336437126852,0.00899968942628968,0,0.0266379941990233,0.0189006244682252,0.0917597896602292,0
"Bulk_0047",0.00490243187496138,2.45287934505212e-10,0.00352414159663564,0.0353885533568372,0.0197279758584057,0.0156095386601756,0.0395550513209232,0.0119051945307943,0.00899342505737858,0,0.0528028084125052,0.0267325059324241,0.0163529203112866,0.0266896374165572,0.0853869457937209,0.0385109816018636,0.26968193856351,0.0756687356167675,0.0217364389609337,0.181714193514094,0.0651165813749375,0
"Bulk_0048",0.0291123009011876,0.0120927738283881,0.011974051692828,0.0484775797442905,0.0226182318336383,0.0327670876173778,0.0856127810055227,2.64052207715898e-07,0.00772728111411724,0.136979539144514,0.0340358414714648,0.020788077626795,0.0400459633783197,1.016848366581e-18,0.165063984345743,0.0252677601033899,0.00447496103397719,1.91321995361924e-08,0.0653252303867687,0.127372420159398,0.130263848823576,2.60429613963677e-09
"Bulk_0049",0.00430838008970072,0.00303639958656251,0.00872856047577251,0.0705208744167551,0.0452641673304613,0.0123885834426223,0.0238825786789382,0.0670923576110625,0.0186921111026191,0.00543452160376667,0.00615233892906659,4.88179060721851e-20,0.00728114131115771,0.0112695303748638,0.0911653326925053,0.0309219663241183,0.272045409030542,0.0909382275205837,0.0158905899412633,0.156616401907897,0.0583705276297419,1.44898310869928e-19
"Bulk_0050",0.00755578585491595,0.0153043621920317,0.0088512887017198,0.0322188534594318,0.00965186759851559,0.0344746772886089,0.04375387978102,0.0130669856103609,0,0.126468088998691,0.033056167405346,1.02729578643273e-18,0.0387682404240576,2.31921599214913e-18,0.123858208460486,0.0145514045417105,0.00125836684042945,2.75740329566047e-12,0.0708202006737828,0.365978970474411,0.0603626516853146,6.40898147095614e-12
"Bulk_0051",0.0499917040283134,0.0711627384722281,0.0357647442833621,0.0513368679133964,0.0261786097197795,0.108792162178836,0.0679528130350856,0.0185277308761227,0.0460755973982766,0.126961685798857,0.017800515795542,7.28751641473101e-10,0.0230060460568735,6.46837765117383e-19,0.091124718940207,0.0179675727041804,0.00356804297118834,6.33178959546149e-11,0.04867975404923,0.152967115467493,0.042141579518959,1.23495614195621e-19
"Bulk_0052",0.0059928157164528,0.00634018397527326,0.0135491517853911,0.0012695163463925,9.96683280322034e-05,0.00551832807437178,0.00954859355590972,0.114196962300197,0.00305743433983643,5.31967062593776e-10,0.0698205287573904,0.0346033492363938,2.55822061818673e-10,0.000791593246719904,0.0284839345089364,0.0162157766518077,0.658934861200947,0.000670443078303127,0.00383592141446882,0.0160646258031838,0.0110063108922031,4.39205931450137e-21
