"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0057",0.0709754551458472,0.0382125897348782,0.115959173423708,0.131181650350454,0.193512724691544,0,0.199483968379183,0.231044200086318,0.0196302381880676
"Bulk_0058",0.0794306780353773,0.0440725266624513,0.0952867403560552,0.0761995614057458,0.0430476721524362,0.405414649249584,0.207958300510654,0.0241865858113265,0.02440328581637
"Bulk_0059",0.0309112328465194,0.0769019548275932,0.111343104920399,0.147786166981521,0.0265715178762207,0.180329641264924,0.180539910996808,0.0331738448949968,0.212442625391019
"Bulk_0060",0.0464282584850989,0.0367658292940375,0.292743347671085,0.158424232004056,0.0486555906177781,0.000161225925096371,0.342395428011872,0.000546914889906244,0.0738791731010698
"Bulk_0061",0.190222560205392,0.0118051440079694,0.0478739391694972,0.22537924463892,0.10455088385544,0.0663014317724719,0.0680182579021271,0.210322446720687,0.075526091727495
"Bulk_0062",0.017677394168763,0.0399371374303774,0.0660899466950072,0.144105620512104,0.0500046815081455,0.260589251826881,0.0712527601891343,0.168822481788762,0.181520725880825
"Bulk_0063",0.0528591241366994,0.0104448848579404,0.190101355378439,0.126104318132851,0.216973796104882,0.107771745402992,0.188898890925749,0.0835172191171356,0.023328665943312
"Bulk_0064",0.198144484016639,0.0818033304172183,0.0172443318824723,0.185719816424056,0,0.198360464638011,0.182323897045683,0.0167582743708426,0.119645401205077
"Bulk_0065",0.055872950619956,0.404883512278053,0.146341643587419,0.0745985655850126,0.00349899033481613,0.108871918639049,0.0843631929873234,0.00228496896984861,0.119284256998522
"Bulk_0066",0.107630234659892,0.0113086573525103,0.0954252202597038,0.232783500796716,0.0270640311104831,0.0475194414339423,0.267624486717729,0.0348655685001981,0.175778859168825
"Bulk_0067",0.0919299277769494,0.176752207860543,0.0507995005950716,0.165205470760737,0.133797406200709,0.0185881908934108,0.329578524285678,0.0119425883282177,0.0214061832986836
"Bulk_0068",0.130904668145444,0.0699176245642447,0.0634179643408209,0.102644946131838,0.300227870445581,0.0193359357240396,0.109246356977535,0.0229285186652542,0.181376115005242
"Bulk_0069",0.254117568325938,0.0568226029422816,0.318206761711371,0.119056716152656,0,0.17620811174155,0.04978323009497,0,0.0258050090312335
"Bulk_0070",0.0356590221045957,0.0818535704787895,0.317336909171792,0.0978752555362224,0.0289665648111927,0.257726725610547,0.156622856151363,0.0152243124564877,0.00873478367901023
"Bulk_0071",0.0811391712068276,0.193492614010587,0.0790668103992383,0.387998112201378,0.0470781641510577,0.0653996212514684,0.0557158532820881,0.0181447862370962,0.0719648672602583
"Bulk_0072",0.0699368994122689,0.0917989557893108,0.377859466920637,0.134301803359521,0,0.0276069422648332,0.125988092654363,0.00115996810839468,0.171347871490671
"Bulk_0073",0.0231857650985573,0.0065054253473307,0.0934044297241427,0,0.21528113155415,0.628909186299667,0.00817801073993601,0.0146118834846917,0.00992416775152443
"Bulk_0074",0.0806916847600223,0.124538529237513,0.212769549736323,0.0908507841731862,0.0642883208682207,0.101808489880836,0.0684712088617664,0.0596773027349468,0.196904129747185
"Bulk_0075",0.0943937934051186,0.1150063089451,0.055475318300661,0.252874319451948,0.0675373549062481,0.291487055350115,0.0679002277740282,0.000871463729406656,0.0544541581373739
"Bulk_0076",0.0439037060218015,0.0332520278642127,0.124515120372593,0.0892465968187054,0.252245285166636,0.0962250888809379,0.0492965361761438,0.158829792547356,0.152485846151614
"Bulk_0077",0.0219240594890982,0.0294715468838766,0.0882860211032068,0.108050365952535,0.0919729973948831,0.116435066022337,0.0469488990805711,0.239430425379522,0.25748061869397
"Bulk_0078",0.10800777853879,0.0735303277234998,0.17264264645789,0.28802422315835,0,0.0280998024915365,0.0520354440538068,0.196070076615155,0.0815897009609731
"Bulk_0079",0.0555177258076882,0.202308452039204,0.127876560071329,0.108585023818328,0.178843047146826,0.0329510366595055,0.071378895679224,0.0149462093618775,0.207593049416018
"Bulk_0080",0.0952834965723789,0.0177414436059101,0.10369277214435,0.0678961431303753,0.0626375842516007,0.255060127365446,0.0621390370231196,0.24988355338753,0.08566584251929
"Bulk_0081",0.07246956252521,0.0179566751208489,0.249272603605176,0.106718054043316,0.0926614098859287,0.232458191931704,0.0706531382430372,0.113795726871118,0.0440146377736617
"Bulk_0082",0.039645133077463,0.035044878959953,0.0422025569445332,0.174530030658267,0.0766077891336377,0.079023524034834,0.160881049875568,0.0205758158762922,0.371489221439452
"Bulk_0083",0.0282761597656155,0.0819038525904348,0.122322962923505,0.171187999088039,0.201355994809535,0.0418270905545758,0.0655652424156085,0.100507721641687,0.187052976210999
"Bulk_0084",0.00871705496474187,0.113096161263123,0.080380824911427,0.181424150184364,0.0841914334572597,0.0569863320750031,0.0785357507017625,0.158088624631566,0.238579667810753
"Bulk_0085",0.0478648402404695,0.0979972074061558,0.07228456668719,0.356307815863398,0.0362973241765514,0.0876492169342984,0.204097875993483,0.073151791942569,0.0243493607558846
"Bulk_0086",0.216699939495008,0.0781329516591744,0.204283117895443,0.153922384576278,0,0.0937814219524154,0.122391581808173,0.0380993968785496,0.0926892057349593
"Bulk_0087",0.18736340688087,0.194974435209917,0.0887672617820784,0.0844457521149704,0.00391395972172909,0.0955062525733068,0.0387030832525058,0.24939198777426,0.0569338606903624
"Bulk_0088",0.141894325440841,0.249978020155984,0.203780007186481,0.274044045654013,0.0613429653548222,0.0138940836742593,0.0473559449346611,0.00771060759893807,0
