"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0083",0.00154441961595085,0.0261314112702394,0.0198914373361616,0.00563013699363781,0.0138324342417755,0.0153509056639688,0.249297879307874,0.158540550195616,0.509780825374775
"Bulk_0084",0.011307493637403,0.0505017396087084,0.210429900551433,0.031310697976586,0.0360212548155177,0.0270427561941649,0.143095858011201,0.190908911015429,0.299381388189557
"Bulk_0085",0.00487255887919573,0.0358341656469362,0.0467692343748278,0.152883927981075,0.083160790616315,0.00501417832826051,0.254646881337541,0.0155715505799797,0.40124671225587
"Bulk_0086",0.0068012261147928,0.0537914801645478,0.0958038265650418,0.0771235407016666,1.7347816854538e-08,0.00858921636237969,0.187098182756579,0.223218788492754,0.347573721494422
"Bulk_0087",0.0101542833692994,0.0380816736020821,0.019786876084786,0.0485237308437016,0.0278088518783872,0.0145658916249853,0.312502341379718,0.0262540451227852,0.502322306094255
"Bulk_0088",0.034962252782901,0.0677619420193782,0.0525697322026969,0.169706342044892,0.0110018316203153,0.0719741973531089,0.234575682469775,0.00413286238303489,0.353315157123898
"Bulk_0089",0.0170158896204477,0.0696703947317092,0.035560072155901,0.0295769199144415,0.0200725356629075,0.0246909761623988,0.251612792796571,0.0966595859859697,0.455140832969654
"Bulk_0090",0.00041018316399823,0.0122855212180859,0.0416018521762545,0.00754387635667205,0.0194080627945091,0.015048985118931,0.12764246104504,0.580837506211088,0.195221551915422
"Bulk_0091",0.0453553914580368,0.136301071867629,0.0479389111343131,0.0287869164507782,0.0151642998618833,0.0189144864538105,0.248250846831854,0.085391099453846,0.37389697648785
"Bulk_0092",0.0240683708754521,0.0376041821680757,0.0441122746513682,0.0649749322018613,0.0170056061499145,0.00615967030602352,0.279325799955285,0.0195058026772104,0.507243361014809
"Bulk_0093",4.0418343464051e-23,0.0240137994964695,0.0700543178962133,0.071125244042027,0.0169780909010491,0.0291469602754876,0.15801583984272,0.257381633049088,0.373284114496946
"Bulk_0094",4.65925337551376e-10,0.00863636363224305,0.0502296587868055,0.032923714832805,0.0258031118963492,0.0115426122643761,0.148239914115714,0.390133665383182,0.3324909586226
"Bulk_0095",0.0168814149245047,0.0339825447323993,0.0184355943411535,0.0193974866159815,0.0292130884089867,0.0122669294755573,0.251089204352926,0.234364102796968,0.384369634351524
"Bulk_0096",0.0329946601283573,0.0275641498108507,0.0608682532543364,0.153148621514243,0.0231393999855481,0.0186888048176112,0.21933976312975,0.0191144081941283,0.445141939165175
"Bulk_0097",0.032538492819348,0.0258036687900008,0.0765251330720857,0.154327436323182,0.143981260249142,0.0415818675342507,0.176397356829214,0.0340783920828954,0.314766392299881
