"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0034",0.0178449520299392,0.0159530711216781,0.00464216305711709,0.0358251333291023,0.0352958840702261,0.00391674565009377,0.121289592156463,0.00116344795696633,0.764069010628414
"Bulk_0035",0.0191651642000062,0.0187121699135875,0.00730066681982363,0.0502146798846103,0.0597228413368343,0.00142816314716387,0.170221247362313,0.000983977292481853,0.672251090043179
"Bulk_0036",0.00580691772584718,0.0134396230536119,0.0331845177538734,0,0.0383470818785263,0.00823143156310128,0.130893010831219,0.00376331541763153,0.766334101776189
"Bulk_0037",0.0174048236106167,0.00551243940000009,0.000756020655612431,0.02417318101307,0.0597155080719107,0.0184447498915064,0.124307449338463,0.00402978445993015,0.74565604355889
"Bulk_0038",0.0203953023114251,0.0244002042746822,0.0375408875164148,0.0180331274066421,0.0432671188798501,0.0103453837033106,0.0999953933068432,0.000433692067232832,0.745588890533599
"Bulk_0039",0.0074692384803438,0.00620813198679662,0.0204409988476107,0.00124582976156468,0.0576632054695268,0.00345913931495928,0.144769624346771,0.000378366291347164,0.75836546550108
"Bulk_0040",0.0586914840087905,0.00588525934156345,0.0203513351108784,0.134800756763056,0.0143070125294572,0.038194088821299,0.106092712649291,0.027537373994581,0.594139976781084
"Bulk_0041",0.0678500824313575,0.0585725677014088,0.0183150933497685,0.0487696048926246,0.0112488539532759,0.130426154219053,0.0869830048111138,0.0524014585806853,0.525433180060712
"Bulk_0042",0.0138198713296725,0.00638811190435299,0.0534976577947331,0.0332247634938619,0.0353448221078799,0.00500328315710912,0.154823761660343,0.00077748201137453,0.697120246540673
"Bulk_0043",0.0179456784900794,0.00560344401723996,0.0177289227465734,0.100089554254295,0.0328344580000852,0.00644803816073476,0.124988018715624,0.0109576208972871,0.68340426471808
"Bulk_0044",0.00877062780258683,0.0344982240371835,0.00178848607968493,0.00932900860319036,0.0279001773303938,0.0648444104122538,0.114091756123084,0,0.738777309611622
"Bulk_0045",0.0228110643801467,0.0699004871850837,0.0963667500115463,0.0179544903861027,0.0223150025810264,0.0437442829898796,0.124498542435419,0.0172774298259848,0.585131950204811
"Bulk_0046",0.0382233061668171,0.0537530782920317,0.00258327897334982,0.0400751971010265,0.165684521652264,0.0152717080679231,0.102793530386215,0.000532033646299302,0.581083345714074
"Bulk_0047",0.00648748794201881,0.00340594368542804,0.00611876930068319,0.0534881310650427,0.0457004997654685,0.00286073081957999,0.115198039268008,0.0152505009906705,0.7514898971631
"Bulk_0048",0.11303853263104,0.0426605958799463,0.0240652967477428,0.0456503866917192,0.0359505965010484,0.0758824197687488,0.107303526793034,0.00833811187064441,0.547110533116076
"Bulk_0049",0.0283709335237662,0.0128250719377556,0.0516566101716806,0.130636963711079,0.0319956247311055,0.1277464022135,0.082505800319197,0.0285882175501763,0.50567437584174
"Bulk_0050",0.0182900933610546,0.0186570355057515,0,0.00323742806634546,0.0483019699887012,0.052894026515263,0.157992653464568,0.0095566331314042,0.691070159966912
"Bulk_0051",0.0392808435096296,0.0260150182491169,0.00132339045985081,0.0113005788152935,0.0398265844691407,0.0111632101208534,0.120722998531106,0.00390402278877272,0.746463353056237
"Bulk_0052",0.00958237143618906,0.0101860411033329,0.00891493717178924,0.0786567553005885,0.0451019897471119,0.0364641315495598,0.105135886026496,0.00138443683796309,0.704573450826969
"Bulk_0053",0.0228451126778304,0.0328226732632773,0.00781370725685226,0.0970082153504212,0.0146138030875327,0.130591559429928,0.10569458007051,0.0208225596463674,0.56778778921728
"Bulk_0054",0.0234359915370474,0.0113205151795392,0.102072487173564,0.0595768825057318,0.0424555052256847,0.0542168798101583,0.174733239270472,0.00594421224404532,0.526244287053757
"Bulk_0055",0.0935799257058555,0.00957058150716116,0.00847847860974946,0.0504891057505192,0.0687443544839552,0.0161767220927487,0.118054239399673,0.0309556916310449,0.603950900819293
"Bulk_0056",0.011370724534386,0.0445354646880096,0.0252808260879329,0.0506763356273389,0.0390742934187692,0.033308132240306,0.142315667906495,0.00465497544693221,0.64878358004983
"Bulk_0057",0.00763968163859419,0.0340248575304402,0.0660845631745751,0.0555978856409299,0.063141613640915,0.0100528703652894,0.108984529202794,0.145441227062438,0.509032771744025
"Bulk_0058",0.0270063652607338,0.00961245669157413,0.0808352816234989,0.139399253655122,0.0307056250361611,0.00811903915398604,0.131670134864327,0.0216890654700917,0.550962778244506
"Bulk_0059",0.0751085828219354,0.00714887502814682,0.0208233484983327,0.0888793012113451,0.0445093861098635,0.0206447353322092,0.145216715383082,0.0485428603251917,0.549126195289894
"Bulk_0060",0.0122426861610031,0.00947712112773359,0.0156476687746648,0.0379318787662813,0.056125115029571,0.0141445447568021,0.104693354663058,0.0234121865588742,0.726325444162012
"Bulk_0061",0.0218275145716412,0.0108537347129553,0,0.0869632635329389,0.0443489117215468,0.027724070313461,0.110699778256735,0.0179416359168843,0.679641090973837
"Bulk_0062",0.0224355157394929,0.03513465701156,0.0119344038005631,0.0254443644851074,0.0372600399176849,0.00355759792550419,0.0981469955225515,0.0343364811684162,0.73174994442912
"Bulk_0063",0.0229305836332178,0.0341408967642543,0.00619201893696104,0.0212887841438253,0.0890816559769193,0.0113175092625505,0.110633723715123,0.00438452940102325,0.700030298166125
"Bulk_0064",0.050855250434398,0.0127152791179348,0.0208907568732634,0.0323743526239197,0.137482083378085,0.0155853359597271,0.100745746265792,0,0.62935119534688
"Bulk_0065",0.0369617296509266,0.037187176934112,0.00309543806796501,0.0547938627219434,0.0286736433681752,0.0453026048822909,0.102110017225891,0.00986834897449177,0.682007178174204
"Bulk_0066",0.0177215671999,0.0125091986954644,0.0096874341232618,0.0599111945864675,0.0353674277037338,0.0153436510859422,0.131122522565435,0.0104337656005427,0.707903238439253
