trial,method,scenario,scenario_desc,r,rho,rmse
49,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9404134096796657,0.7735013058049581,0.08305974375168519
49,dwls_minor,titration,Titration (0-90%),0.9228580564766277,0.7981404877307,0.0691430993076397
49,dwls_minor,uniform,Uniform (alpha=1.0),0.8689759839842643,0.8492683014679342,0.05310320649727022
49,dwls_minor,sparse,Sparse (alpha=0.3),0.9369603120650001,0.8780150962341742,0.055712732211941694
50,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.7796961279455248,0.7491194410430128,0.1430577904494867
50,spacet_v0_none,titration,Titration (0-90%),0.7834973908559273,0.7828274236660351,0.10505598135731553
50,spacet_v0_none,uniform,Uniform (alpha=1.0),0.8502279884158783,0.8644602159542464,0.05732005765786574
50,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8926363906501655,0.8577523665343473,0.07505300319550377
50,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.8370856660291847,0.7554440938263681,0.1268375207107574
50,spacet_v1_ratio,titration,Titration (0-90%),0.8310592553392915,0.7931013003067255,0.09430863270684414
50,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.8570584625448614,0.8680678855409784,0.05581234378734145
50,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.898825902912877,0.86044317532791,0.07281145290078828
50,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9795128095786795,0.7571343934268392,0.047991984543448094
50,spacet_v3_irwls,titration,Titration (0-90%),0.9599290376900069,0.8319192357058173,0.04772810336489849
50,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8959261341480591,0.8968836489373688,0.04597251093599682
50,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9343215437269674,0.893775911725554,0.05875092725904152
50,music,tumor_purity,Tumor Purity (60-90%),0.8578156256119167,0.6805502851436692,0.1269635768979559
50,music,titration,Titration (0-90%),0.7704637248921538,0.7161894868380486,0.10808212532811313
50,music,uniform,Uniform (alpha=1.0),0.6865121701419956,0.7225835558451712,0.08358538839035635
50,music,sparse,Sparse (alpha=0.3),0.8678345745672768,0.7898365719769308,0.08259582595245826
50,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9566762164486979,0.7939408136806072,0.09885434884328864
50,dwls_minor,titration,Titration (0-90%),0.9113834362021511,0.851974461128005,0.07927355661558518
50,dwls_minor,uniform,Uniform (alpha=1.0),0.8664481645289159,0.8550060807631938,0.05140244462858335
50,dwls_minor,sparse,Sparse (alpha=0.3),0.9433945842575702,0.8783660906688301,0.0546751977462453
51,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.7885900914285117,0.7087629047059885,0.14243064855358487
51,spacet_v0_none,titration,Titration (0-90%),0.7581427724686784,0.7279530938466084,0.11112472112339619
51,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7879093088337285,0.7770661748511517,0.06841842794549086
51,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8810944578376984,0.8386716389133503,0.07922258974768631
51,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.829375733136582,0.7118234386443869,0.13043966594748332
51,spacet_v1_ratio,titration,Titration (0-90%),0.7992954054473335,0.738741124360286,0.10245419693331256
51,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.8017946716598194,0.7906466090453836,0.0656531137803404
51,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8889040551382499,0.8430854219598837,0.07656053451093417
51,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8740143642217857,0.6832904015668235,0.11669700415712976
51,spacet_v3_irwls,titration,Titration (0-90%),0.8144951106145105,0.7301150521393102,0.09900192021525935
51,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8324042782983984,0.8016593905091741,0.05906770471621642
51,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9020166154998733,0.8463882507809963,0.07184939299935661
51,music,tumor_purity,Tumor Purity (60-90%),0.9815138981388489,0.7519026086568016,0.06293151527075416
51,music,titration,Titration (0-90%),0.9401324092862191,0.8332895960732328,0.061623437351338996
51,music,uniform,Uniform (alpha=1.0),0.8398340282674898,0.8132473121629225,0.06289188597676533
51,music,sparse,Sparse (alpha=0.3),0.9264492663664137,0.8423734257737603,0.064445387090172
51,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8677317105974696,0.7081933756008665,0.13148779862945312
51,dwls_minor,titration,Titration (0-90%),0.7657844999686044,0.7031181990326302,0.1107227337589564
51,dwls_minor,uniform,Uniform (alpha=1.0),0.7202298051957311,0.77177885501771,0.07811281906279581
51,dwls_minor,sparse,Sparse (alpha=0.3),0.8617967864226991,0.8119071851110873,0.0849929926316912
52,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.6207917563716079,0.5601959761778003,0.1813241327188507
52,spacet_v0_none,titration,Titration (0-90%),0.6211170407321689,0.6980018852429399,0.14495881744280764
52,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7404503993772822,0.7667970000525245,0.07338625660408066
52,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8709273512983063,0.828875046255459,0.08064682632603877
52,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.5408060250676002,0.5543794368323236,0.19801522203844307
52,spacet_v1_ratio,titration,Titration (0-90%),0.5506193859008194,0.6949036962293488,0.1578063279587144
52,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7173613760607426,0.7606509662995338,0.07740990756872947
52,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8607113319766809,0.8284946689674656,0.08397573756138045
52,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8903652543578311,0.6547158278503324,0.10620488778116043
52,spacet_v3_irwls,titration,Titration (0-90%),0.7858164592455957,0.7289782111325813,0.11228454979916339
52,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8318091706073376,0.7978284611035584,0.055403619451270744
52,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9084224026840114,0.8284239203887411,0.06776778566344402
52,music,tumor_purity,Tumor Purity (60-90%),0.8763492147814749,0.6268542593491011,0.1140613485441368
52,music,titration,Titration (0-90%),0.8445356238780164,0.6923746590405991,0.0975712986313116
52,music,uniform,Uniform (alpha=1.0),0.7121613426326608,0.6687805192348736,0.07720643258986101
52,music,sparse,Sparse (alpha=0.3),0.8994064482461023,0.7870598496022638,0.0709946669781054
52,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9106709832539066,0.7359714857236521,0.10090985206182851
52,dwls_minor,titration,Titration (0-90%),0.9095201734127875,0.8027686844164261,0.07855617444550324
52,dwls_minor,uniform,Uniform (alpha=1.0),0.9282868349499572,0.9141295846078966,0.03611850159334105
52,dwls_minor,sparse,Sparse (alpha=0.3),0.9644928607619158,0.8974535587276573,0.043756816144150244
53,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.25747499523600137,0.5200692382810558,0.24714114741954818
53,spacet_v0_none,titration,Titration (0-90%),0.3495094603717745,0.6342821234777487,0.16968398592096728
53,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7238747106473828,0.7170441659226972,0.07884438460693093
53,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8577397266571776,0.8031119128633347,0.08616431418703294
53,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.23902024695705273,0.5226364321714256,0.25108354648792075
53,spacet_v1_ratio,titration,Titration (0-90%),0.3344024629650666,0.6352622097198249,0.17215931331299442
53,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7220183955638603,0.7167715802828702,0.07889638818126865
53,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8561083913471256,0.804648483164164,0.08655693880011008
53,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9498964616474523,0.5613833678845261,0.08246391709724589
53,spacet_v3_irwls,titration,Titration (0-90%),0.8613892683858031,0.705475929300437,0.0800432150565754
53,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8191141729558645,0.7733544124348212,0.05840558648120172
53,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.910722064623492,0.8315324669760547,0.06665055528384586
53,music,tumor_purity,Tumor Purity (60-90%),0.97951481661765,0.6414243347796525,0.06184531708037089
53,music,titration,Titration (0-90%),0.9212948096341073,0.7646909301358923,0.06160621542367222
53,music,uniform,Uniform (alpha=1.0),0.8111524769974572,0.7934662032785459,0.06254978882186678
53,music,sparse,Sparse (alpha=0.3),0.8934033456059848,0.8128116562204472,0.0731072560847533
53,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9524213429762328,0.7011249889798911,0.08249408868362355
53,dwls_minor,titration,Titration (0-90%),0.9282611879127434,0.8352923310794713,0.06109648270319256
53,dwls_minor,uniform,Uniform (alpha=1.0),0.9070463378231206,0.9133283111678575,0.042153430374422075
53,dwls_minor,sparse,Sparse (alpha=0.3),0.9487562714590382,0.9142408813416878,0.05106903423767226
54,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.3173628719362907,0.4959978037911933,0.23306762144044674
54,spacet_v0_none,titration,Titration (0-90%),0.37243981617228494,0.6532272941918074,0.17552769557764994
54,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7113222470479689,0.7572901097402484,0.0801130541148301
54,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8369842797084834,0.8155429401156613,0.09195592792554773
54,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.30682132939150536,0.4992294599199923,0.23534553949143291
54,spacet_v1_ratio,titration,Titration (0-90%),0.36465072586657077,0.6556709252617107,0.17693245439097535
54,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.711316575624897,0.7568608502263432,0.07994958819525459
54,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8367012129240267,0.8161883822761791,0.09193677799383293
54,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8975992319761704,0.5199352780382794,0.1055379721847808
54,spacet_v3_irwls,titration,Titration (0-90%),0.8887287698033212,0.6931384472140343,0.07797858189395604
54,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7394489366949023,0.706203022759417,0.07353314498580428
54,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8687809343976367,0.7755039388606881,0.08108396288701948
54,music,tumor_purity,Tumor Purity (60-90%),0.9744053688098949,0.59798903158611,0.07632679966500044
54,music,titration,Titration (0-90%),0.9310951040954388,0.7677312897564558,0.06696677651597271
54,music,uniform,Uniform (alpha=1.0),0.8258223008853163,0.8156150125263688,0.05998980934249859
54,music,sparse,Sparse (alpha=0.3),0.899879061111212,0.8193830927894147,0.0707789414945191
54,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8631847506693138,0.6500316425175562,0.12437378234787895
54,dwls_minor,titration,Titration (0-90%),0.8551020899750196,0.7989668893816562,0.09097204133735941
54,dwls_minor,uniform,Uniform (alpha=1.0),0.9348916771707448,0.9204467161872582,0.0358435057243335
54,dwls_minor,sparse,Sparse (alpha=0.3),0.9639181163700412,0.9049753911040024,0.04316909295213155
55,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.06560513643431501,0.5527775620089183,0.3081834343888477
55,spacet_v0_none,titration,Titration (0-90%),0.11803802665494748,0.6402028815085237,0.23038649993988172
55,spacet_v0_none,uniform,Uniform (alpha=1.0),0.5904713182342618,0.700267112405071,0.10227699635235223
55,spacet_v0_none,sparse,Sparse (alpha=0.3),0.7651181816414688,0.7786014324782524,0.11179855314550306
55,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.06273376675445633,0.5508198162588875,0.30807859996816955
55,spacet_v1_ratio,titration,Titration (0-90%),0.1166287042568024,0.6415835297890277,0.22995464893913936
55,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.5933492767803156,0.6996402632198665,0.10197753674022603
55,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.7706665304066294,0.7837716014815945,0.11055976297875664
55,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9123729395709169,0.6813742313953187,0.10103010474771167
55,spacet_v3_irwls,titration,Titration (0-90%),0.8624716357468047,0.7502097947684332,0.08545841195727713
55,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.811887646444109,0.7993063640164462,0.0606461723666753
55,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9225174583115171,0.834762202968021,0.06276981429537558
55,music,tumor_purity,Tumor Purity (60-90%),0.9834588124201044,0.6027889763118464,0.058490103561657646
55,music,titration,Titration (0-90%),0.9537382405861143,0.7896986332357431,0.053361136329184704
55,music,uniform,Uniform (alpha=1.0),0.8249073777097924,0.7795740934678798,0.05934341557200379
55,music,sparse,Sparse (alpha=0.3),0.9462797401629208,0.8205447034423275,0.052672118806528084
55,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9099216744076783,0.7425173397640235,0.10396917961682713
55,dwls_minor,titration,Titration (0-90%),0.8972022123466318,0.8264459935776276,0.07652191297984674
55,dwls_minor,uniform,Uniform (alpha=1.0),0.9249271634616776,0.9185848203833494,0.03843741696220733
55,dwls_minor,sparse,Sparse (alpha=0.3),0.965349852348181,0.9028887795015726,0.04246448239731869
56,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.634014429225976,0.6092974736400765,0.17860898424304436
56,spacet_v0_none,titration,Titration (0-90%),0.5632427156609701,0.6528548314429319,0.1440878340519842
56,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7147854971050707,0.6811176625560817,0.08474317566769571
56,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8247464754628749,0.7757647215765737,0.10035549509681847
56,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.6766817040746167,0.6241867216533149,0.17012548630201113
56,spacet_v1_ratio,titration,Titration (0-90%),0.6060044072605121,0.6677561723280354,0.13715720173827672
56,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7281925757225075,0.6994299198382973,0.08207692286274458
56,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8363009033960032,0.7867067282279497,0.09671388357997254
56,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9035891418041293,0.6285937483693411,0.10699882400800408
56,spacet_v3_irwls,titration,Titration (0-90%),0.7050009936085492,0.6937847907533777,0.12059433355688913
56,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8167880847084276,0.7967514413994949,0.06524806266418783
56,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8913027702838091,0.8280406336169748,0.07806710832222362
56,music,tumor_purity,Tumor Purity (60-90%),0.9414515234793692,0.6280792240088692,0.09941906466789024
56,music,titration,Titration (0-90%),0.8367801257207705,0.6662657765863275,0.09399202804118922
56,music,uniform,Uniform (alpha=1.0),0.7571288310794946,0.6884163673550345,0.07705558632651585
56,music,sparse,Sparse (alpha=0.3),0.8732766613412406,0.7100145933354032,0.08458104781783485
56,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.4090048549109202,0.49064281740425936,0.21218168036104335
56,dwls_minor,titration,Titration (0-90%),0.2352873755180399,0.4423667401665234,0.20231550881890842
56,dwls_minor,uniform,Uniform (alpha=1.0),0.40198089993926406,0.6037829642914402,0.1647184197974555
56,dwls_minor,sparse,Sparse (alpha=0.3),0.6233794517968084,0.6876457569269531,0.16210723499147128
57,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.5346828877507048,0.5535030038207475,0.19442036547017164
57,spacet_v0_none,titration,Titration (0-90%),0.5619313831706517,0.664390434285563,0.14111171909974485
57,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7990648669522536,0.8000705675145421,0.06160977493962023
57,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8879622813135379,0.8476657778584344,0.0762300561418322
57,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.6901595434663932,0.6085203988112611,0.16690969564466868
57,spacet_v1_ratio,titration,Titration (0-90%),0.6947633421312397,0.6994684491853631,0.12129253501461755
57,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.8209272996992798,0.8158828755472678,0.05773617594119821
57,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.9031971044553153,0.8543104589354353,0.07101803365985165
57,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9878461308452919,0.6863831698674694,0.04529086999035869
57,spacet_v3_irwls,titration,Titration (0-90%),0.9670806701838227,0.8728516044651519,0.043197965037851976
57,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8534617633920827,0.842055778789174,0.051637251566193657
57,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9298424203314124,0.870476855962753,0.06128271554446723
57,music,tumor_purity,Tumor Purity (60-90%),0.5900277501822196,0.5857840412004854,0.18508986674809333
57,music,titration,Titration (0-90%),0.6051033696959042,0.6579755464117295,0.134998616779098
57,music,uniform,Uniform (alpha=1.0),0.8355401017330373,0.7920372548495893,0.057077573049786015
57,music,sparse,Sparse (alpha=0.3),0.927142066796557,0.8494884397361824,0.06221832084902878
57,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8240487491273273,0.734924829785417,0.13909165839515555
57,dwls_minor,titration,Titration (0-90%),0.7908781294872143,0.7805252915564378,0.10446325795749699
57,dwls_minor,uniform,Uniform (alpha=1.0),0.8477974647813521,0.8762334597428375,0.05553625505231597
57,dwls_minor,sparse,Sparse (alpha=0.3),0.9448124903324631,0.9043766035344921,0.054297632717428365
58,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9529010289406233,0.6650750295857334,0.07502840280275201
58,spacet_v0_none,titration,Titration (0-90%),0.9176985149104593,0.7984814794282756,0.06574517877065483
58,spacet_v0_none,uniform,Uniform (alpha=1.0),0.8620075741991694,0.8483671749516417,0.05521348022493893
58,spacet_v0_none,sparse,Sparse (alpha=0.3),0.9109393061663476,0.8713172074292765,0.07013506085015368
58,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.954884475409326,0.663714535009638,0.07385180564745426
58,spacet_v1_ratio,titration,Titration (0-90%),0.9204951822147505,0.8006974602332987,0.06471681364807491
58,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.8631450753079827,0.8505960631129125,0.055011142836108876
58,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.9111424789132063,0.8733325608341013,0.07007180939586069
58,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9726314255317081,0.6732085130495195,0.06837963225408303
58,spacet_v3_irwls,titration,Titration (0-90%),0.9290432729852678,0.7939557846621119,0.06239494982107482
58,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8707461274173394,0.8376377098969577,0.05212247760709666
58,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9201847263926252,0.8541126402059058,0.06613085614260346
58,music,tumor_purity,Tumor Purity (60-90%),0.7298785711827782,0.6003607301697569,0.1605146697280637
58,music,titration,Titration (0-90%),0.6792492105778186,0.6864904754805328,0.12097512847690986
58,music,uniform,Uniform (alpha=1.0),0.8041625913901592,0.7582517325354103,0.06776956750120272
58,music,sparse,Sparse (alpha=0.3),0.928558818241521,0.8121308194980364,0.06344417842310213
58,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.7770629426268539,0.6691323325500449,0.1553784949149106
58,dwls_minor,titration,Titration (0-90%),0.7292061442147482,0.7655322910368499,0.11368558384795067
58,dwls_minor,uniform,Uniform (alpha=1.0),0.845560012160335,0.8835436448870172,0.05851822721339008
58,dwls_minor,sparse,Sparse (alpha=0.3),0.9518780592977177,0.9097883805693363,0.051785801934245215
59,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.46075353102881655,0.6116234289595122,0.21570037046698784
59,spacet_v0_none,titration,Titration (0-90%),0.48689399330623256,0.6945293760780491,0.16628632463559595
59,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7465841594382598,0.8061396320031394,0.0707059105480198
59,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8483793458726981,0.8448896554017626,0.092198263637852
59,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.4776940436416164,0.609283896646438,0.2119306113274765
59,spacet_v1_ratio,titration,Titration (0-90%),0.4981655786300576,0.6939801853104605,0.16416356354300285
59,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7451114321763798,0.805105624494517,0.07098399624879408
59,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8506395523630831,0.8479229659296416,0.0915218077573764
59,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9797541944601404,0.6468336329743833,0.04774330682376367
59,spacet_v3_irwls,titration,Titration (0-90%),0.961628330263403,0.7931544639376251,0.050357968448211825
59,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8088698822335205,0.8340404687400692,0.0602497479612395
59,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9307759496130891,0.852919261745714,0.06369383060361372
59,music,tumor_purity,Tumor Purity (60-90%),0.981154085984057,0.702739236339657,0.0535423333856771
59,music,titration,Titration (0-90%),0.9636834856438964,0.8094532733798757,0.05021162610815777
59,music,uniform,Uniform (alpha=1.0),0.8764128350179246,0.8698905409969847,0.04870729417349877
59,music,sparse,Sparse (alpha=0.3),0.9575003830816158,0.8619101395874799,0.050134794332966526
59,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8223185230194734,0.714104575641375,0.13710676272121253
59,dwls_minor,titration,Titration (0-90%),0.7752585657879395,0.741020555376017,0.1134514053720344
59,dwls_minor,uniform,Uniform (alpha=1.0),0.7310354730471151,0.8227618027159689,0.07998967065331225
59,dwls_minor,sparse,Sparse (alpha=0.3),0.8754703658596543,0.8686271358749807,0.08483735295562932
60,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9695221988751126,0.7196390689909515,0.05923142840372021
60,spacet_v0_none,titration,Titration (0-90%),0.9343907243225404,0.818698208358411,0.06024229294120078
60,spacet_v0_none,uniform,Uniform (alpha=1.0),0.8286823216463434,0.8422452020834148,0.061435714020734215
60,spacet_v0_none,sparse,Sparse (alpha=0.3),0.9216254848854208,0.8859642756148893,0.06302609129462813
60,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9690639266669613,0.7276211656014434,0.05972392364557896
60,spacet_v1_ratio,titration,Titration (0-90%),0.9355433658769543,0.8243076540867924,0.059719020574096775
60,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.8362444456957961,0.8515381144726277,0.0596363069504564
60,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.9247717500878663,0.8925755076786961,0.06171634033807454
60,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9373114185731979,0.6625604585161894,0.08325370087715683
60,spacet_v3_irwls,titration,Titration (0-90%),0.7731749406623566,0.7758262593323139,0.10752649119021335
60,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8185356843617324,0.8367069516973822,0.06105742960067535
60,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.901855350341079,0.8822855040540278,0.07004054646791667
60,music,tumor_purity,Tumor Purity (60-90%),0.9954319814073525,0.7336456448311595,0.032883436972342445
60,music,titration,Titration (0-90%),0.9706188852531333,0.8325713074783972,0.04766161271555764
60,music,uniform,Uniform (alpha=1.0),0.8484875531293955,0.8177522297103001,0.05624023290576257
60,music,sparse,Sparse (alpha=0.3),0.9162772435712517,0.8532317405588056,0.06484523349669792
60,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.7962553542655292,0.6871241782395998,0.14115722466579517
60,dwls_minor,titration,Titration (0-90%),0.5237806451163954,0.7140528002990154,0.1727220318528905
60,dwls_minor,uniform,Uniform (alpha=1.0),0.34603145091942666,0.719114739022629,0.1813330339164285
60,dwls_minor,sparse,Sparse (alpha=0.3),0.7175045916799783,0.8301225784273788,0.13229740446525945
61,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9489479211281703,0.6590677364853971,0.09086851509055846
61,spacet_v0_none,titration,Titration (0-90%),0.910826981931261,0.7352021467602172,0.07962004692794629
61,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7695769915302632,0.783593473996406,0.07032077564341586
61,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8439066765929842,0.8208348187405042,0.08594541129205609
61,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9530301898098511,0.6655073584235347,0.08801880406782973
61,spacet_v1_ratio,titration,Titration (0-90%),0.9156184608148746,0.7415662411282133,0.0777155173161913
61,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7757300968224007,0.7899449834130126,0.06931021788189784
61,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8497354706724557,0.8257209164513092,0.08434630402484065
61,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9117162502459949,0.6855320240138566,0.10660506098182157
61,spacet_v3_irwls,titration,Titration (0-90%),0.878133319613235,0.7271781112037191,0.09053656045406239
61,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8039417403715158,0.7928817784069289,0.06367296962350912
61,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8685776144776041,0.8258953886348789,0.07850213656559439
61,music,tumor_purity,Tumor Purity (60-90%),0.9333539585530755,0.6600795209060393,0.11769845871955155
61,music,titration,Titration (0-90%),0.8407599291299276,0.6718049186486401,0.10382390902632385
61,music,uniform,Uniform (alpha=1.0),0.7731011764036821,0.7243623032314258,0.07139223229962316
61,music,sparse,Sparse (alpha=0.3),0.8618112739356201,0.7874320771235459,0.08138748977262938
61,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.44337333527396666,0.5801889831655166,0.20867159527937582
61,dwls_minor,titration,Titration (0-90%),0.4072361123436754,0.5767660201042379,0.17065738757974747
61,dwls_minor,uniform,Uniform (alpha=1.0),0.6199563354653427,0.644643673575539,0.09872051049415419
61,dwls_minor,sparse,Sparse (alpha=0.3),0.7801617416151503,0.7556182677383365,0.10401053492092709
62,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.18113232245877375,0.48948995121126593,0.26604469009675186
62,spacet_v0_none,titration,Titration (0-90%),0.2567977114240068,0.6144182973783897,0.1929859963720553
62,spacet_v0_none,uniform,Uniform (alpha=1.0),0.703996851083118,0.7101297361461443,0.07831609016945482
62,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8064512692769511,0.7906687263615774,0.09813670621257617
62,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.18081908391339152,0.493850824224511,0.2670303292370852
62,spacet_v1_ratio,titration,Titration (0-90%),0.25490549023096165,0.6190699374206761,0.19394824299254948
62,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.6961962719041682,0.7069530848179415,0.07978088138801538
62,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8012385369349272,0.7897689407805412,0.09954522974501048
62,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.6904253935816329,0.722801127888831,0.16915204124325514
62,spacet_v3_irwls,titration,Titration (0-90%),0.44169906218579885,0.7127289504943987,0.1677288950502101
62,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7786432639742952,0.7906303071856042,0.0667322007755161
62,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8664541398412454,0.838687430605576,0.08078752991405704
62,music,tumor_purity,Tumor Purity (60-90%),0.8413454726124997,0.5520131513672893,0.1355606257972901
62,music,titration,Titration (0-90%),0.8214395840035079,0.7013937997641797,0.10095384121190287
62,music,uniform,Uniform (alpha=1.0),0.8457986799113294,0.812561124274184,0.056212044376097864
62,music,sparse,Sparse (alpha=0.3),0.9277193818403123,0.8321452956909547,0.06023019978017444
62,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8022202604719086,0.7266010758111289,0.14515088123261483
62,dwls_minor,titration,Titration (0-90%),0.8027607349246085,0.7881411821294148,0.10470593578968897
