"","Hepatocyte","Cholangiocyte"
"PARP8",1.36910920409312,2.03352001326509
"ITGA1",2.72356669914453,1.34893656226326
"PELO",0.932871779996505,1.56321010546881
"ITGA2",0.120053446798866,4.92923029477228
"MOCS2",8.94404150931731,6.77851709538548
"FST",2.39201923516161,0.466894117674574
"NDUFS4",12.6987055056643,9.59221006077698
"ARL15",0.161664909203255,0.324873573265712
"SNX18",0.663266572623835,1.65715454746396
"ESM1",0.0499649906650076,0.0628787103412014
"GZMK",4.90915112878534,1.81529541054105
"GZMA",10.2224921027068,2.34484157587139
"CDC20B",0,0
"GPX8",0.0808007374213188,0.735867923595385
"CCNO",0.135131349551138,0.0109907429353155
"DHX29",2.66019432738048,3.89770132134223
"PLPP1",1.15524303893822,2.21050379426534
"SLC38A9",0.526639702886681,0.683134505137397
"IL31RA",0.0371559737905712,0
"IL6ST",4.75412435396972,11.1758948069593
"ANKRD55",0.0416991891159821,0
"MAP3K1",0.65088639289695,3.61258326426202
"SETD9",1.08187691976914,1.47385722197026
"MIER3",0.352128142810238,0.816400063188536
"GPBP1",5.97495003718654,14.5260631550201
"PLK2",0.997861529728003,8.71194168185172
"GAPT",0.159014640311523,0.00241478746296441
"RAB3C",0.277617119643868,0.0184541946536992
"PDE4D",0.745898003201788,1.31787603747016
"DEPDC1B",0.137670900826242,1.13613890862565
"ELOVL7",0.0178877781070857,1.98417156904115
"ERCC8",0.20009917982699,1.07273682477585
"NDUFAF2",4.23432501573851,4.77427137443511
"SMIM15",2.41422597381541,4.74679847612144
"ZSWIM6",0.399880939978969,3.22717613341763
"KIF2A",0.997098503268806,1.9049355831426
"DIMT1",0.691637461282301,1.44945066614883
"IPO11",0.177448531125083,0.37988555871359
"RNF180",0.264040548372155,0.736092700074332
"RGS7BP",0.0305363775271022,0
"SREK1IP1",3.67808907824965,7.43824069512226
"CWC27",1.26351158953609,2.58891066127986
"ADAMTS6",0.0661457243045657,0.323728365183993
"CENPK",0.49787310494517,0.346367733499635
"PPWD1",0.900302332936959,0.872206391352918
"TRIM23",0.475716859401894,1.34279194611823
"TRAPPC13",0.549095370988516,1.19824528978553
"SGTB",0.473518268941504,0.601013855165756
"NLN",0.668069299743366,0.743318629441998
"SREK1",1.29751524249964,4.89626648455861
"MAST4",1.4205372591217,2.93347167202974
"MAST4-AS1",0.00925303573596425,0.31485241964709
"CD180",0.0134487631710462,0
"PIK3R1",5.92390885350348,4.00706170969356
"SLC30A5",0.953876068999971,2.1567707741639
"CCNB1",1.26206035862833,1.02374377438484
"CENPH",0.579481903693488,0.566542418776317
"MRPS36",10.0830748334589,7.4815101870882
"CDK7",0.409567799547675,0.888054888464272
"CCDC125",0.935076095620993,1.3052916774207
"AK6",3.2027605375976,4.09179887903808
"TAF9",3.60804523502031,4.93814175803679
"RAD17",0.822118196135887,1.26374384861727
"MARVELD2",0.818133536110388,2.27633888553155
"OCLN",1.35296266820725,6.85742270435248
"GTF2H2C",0.367827228823441,0.891151731244582
"SMN2",0.104957439965493,0.109163156199565
"SERF1A",0.021753193583154,0.431291712461898
"SMN1",0.129235374794147,0.29506505883849
"NAIP",0.210319624275113,1.27700416281001
"GTF2H2",0.680048685356583,1.80139338996654
"BDP1",2.09260843342096,5.00311742895606
"MCCC2",2.06705194208639,1.74189052918818
"MAP1B",0.112120942883582,0.163718835659335
"MRPS27",1.2458960565783,2.29774560670531
"PTCD2",0.388096683111337,0.391132815215238
"ZNF366",0.0333155984092432,0
"TNPO1",1.0009489526671,3.43502984988367
"FCHO2",0.366859721922515,2.87225267792414
"TMEM171",0.0596613946646856,1.11025791376272
"FOXD1",0.00313963067896397,0.0230894144501406
"BTF3",43.572679795005,65.3017915807394
"ANKRA2",1.16460126106571,2.51423594407661
"UTP15",0.29836316474295,1.23197446103169
"ARHGEF28",0.364871421805355,2.26060121612998
"ENC1",0.421238800366722,4.04034721034285
"HEXB",4.35635630374386,6.15142407111804
"GFM2",0.717135238920919,0.635406529974928
"NSA2",17.6336039254853,21.4974269100809
"FAM169A",0.241172575334324,0.683774544115835
"GCNT4",0.118324304667705,4.02866306873102
"ANKRD31",0.0402883045661733,0.171412177072174
"HMGCR",1.01865972481804,2.21311128515807
"POLK",0.941275237661269,2.89762588167071
"ANKDD1B",0.0200082125464926,0.0403515666451494
"POC5",0.198452689516908,0.613324949084127
"IQGAP2",4.98147356056485,5.91662576504166
"F2R",0.453968452090873,0.301614084846324
"F2RL1",0.105444813277339,1.45517182354666
"S100Z",0.0909737250149287,0
"CRHBP",0.752295220854262,0.117232345658222
"AGGF1",1.36676018806711,2.4707946940567
"ZBED3",0.716120662433877,1.03510491106526
"ZBED3-AS1",0.107420399805362,0.308656172340461
"PDE8B",0.00432005320809084,0.0256882125771677
"WDR41",0.677825219047767,1.33244541069837
"TBCA",37.1025876873414,34.8505217384308
"AP3B1",0.863467286821194,2.19965685784043
"SCAMP1-AS1",0.386493469987799,1.49383115040396
"SCAMP1",0.467953323471251,2.94633995151164
"LHFPL2",0.204668243556727,0.525783342170825
"ARSB",0.0898188960271477,0.110468724635423
"DMGDH",2.21353300502596,0.152842135071783
"BHMT2",6.6698265818286,1.1424888137106
"BHMT",12.4245178370112,0.191430939895331
"JMY",0.489494831934452,0.947859182795725
"HOMER1",0.270905702024033,0.954142542858407
"CMYA5",0.28516330079701,0.527207208304703
"MTX3",0.464066234814511,1.2561122098481
"THBS4",0.000515164951902345,0
"SERINC5",1.49016356650293,5.06151880062446
"ZFYVE16",1.0845967139412,2.97819579767189
"FAM151B",0.0279678582128948,0.0467576883234753
"DHFR",1.79264032258578,0.313280688503404
"MSH3",1.10777254110819,2.15116051424685
"RASGRF2",0.140789189006763,0.0882786817586386
"CKMT2-AS1",0.447593213622672,0.748629737939662
"ZCCHC9",2.78045830318753,1.847908146484
"ACOT12",2.43170615923691,0.36349866690113
"SSBP2",0.293156703099636,2.00635520610043
"ATG10",0.595213272492459,1.10249787560808
"RPS23",254.45458559884,303.750847897281
"ATP6AP1L",0.210112948784598,0.247562779997303
"TMEM167A",6.23668309639245,6.4494800064961
"XRCC4",0.436954866177205,1.45541155069796
"VCAN",0.19413370880353,4.75313745837759
"EDIL3",0.0100006762945493,0
"COX7C",118.469063525294,140.664464800455
"RASA1",0.521084738064146,1.29670355308381
"CCNH",2.16253556826163,1.83983861498424
"TMEM161B",0.378962822855226,1.02528374405506
"TMEM161B-AS1",0.996167662315969,3.22092164082979
"MEF2C",0.6919082891843,0.633628256985847
"MEF2C-AS1",0.0303425979914111,0.00241478746296441
"CETN3",1.0236074401035,2.43137865982395
"MBLAC2",0.102536760906879,0.492684031467408
"POLR3G",0.286827514910122,0.216869599154882
"LYSMD3",0.909427271960635,1.36570564679367
"ADGRV1",0.409184045303162,0.166032320323446
"LUCAT1",0.124877560495548,0.2711894928657
"ARRDC3",2.14903802638242,3.60171449591009
"ARRDC3-AS1",0.0129820774244701,0.113984060294076
"NR2F1-AS1",0.05164364741769,0.289999260469785
"NR2F1",0.532185718575261,0.31332971087989
"FAM172A",1.19929373295818,2.52039335820226
"POU5F2",0.0593805322781589,0.0904207096180051
"KIAA0825",0.0426689009096069,0.450659561081452
"SLF1",0.751768709648869,0.994616473775621
"MCTP1",0.111479157949576,0.22218957110438
"TTC37",1.9115288810955,4.08954124563309
"ARSK",0.275978246347689,0.808129312254249
"GPR150",0.030898338287367,0
"RFESD",0.182326201809519,0.141909697404295
"RHOBTB3",2.13521369336671,3.04853580776084
"GLRX",12.4437383255633,6.07506664453463
"LINC01554",0.847856036404825,0.0332854245123186
"ELL2",2.33947154637347,2.45231021781677
"CAST",9.62626646072062,15.4446989195833
"ERAP1",1.08841265165356,1.03552575107581
"ERAP2",1.39003821046953,1.6829954754327
"LNPEP",1.10413625932338,3.4753752568729
"RIOK2",0.54617872099866,1.39120200681137
"RGMB",0.160840300553093,0.377391744840688
"RGMB-AS1",0.243109030087662,0.490111503033731
"CHD1",2.4283435253328,4.06028144518356
"FAM174A",1.28079150498821,2.00606999466664
"ST8SIA4",0.698138961406738,0.0353737375088409
"SLCO4C1",0.0645970747900685,0.155454749411333
"PAM",0.12423288545608,1.36386851306077
"GIN1",0.404181942545718,0.788766910551007
"PPIP5K2",1.35560102426766,2.20288031618764
"C5orf30",0.105581377916212,0.217709051675293
"NUDT12",0.592677991977231,1.47369380197176
"EFNA5",0.0446754154473924,1.96015354796465
"FBXL17",0.711069261130152,1.15339632531941
"LINC01023",0.243974475390644,0.529559947665171
"FER",0.270899631800386,1.13669403256547
"PJA2",4.05080822718215,6.50605135600676
"MAN2A1",2.10055000853734,4.0561319485848
"TMEM232",0.0416741116281916,0.2130837092402
"SLC25A46",0.843224696963514,1.2380314033415
"TSLP",1.2937586609468,0.0126719006685188
"WDR36",0.536799499179554,1.39818596449312
"CAMK4",0.846227043878037,0.340070483080118
"STARD4",0.789287968448039,0.768817150329796
"STARD4-AS1",0.161555401148595,0.573550159759576
"NREP",1.06940205139324,2.1138046214352
"EPB41L4A",0.307366103570066,2.9063294229738
"EPB41L4A-AS1",4.8802065166067,9.66076248393974
"APC",0.635306188493516,1.72539513835934
"SRP19",5.54998277996659,6.60655614322955
"REEP5",7.27899130973854,14.4443446429566
"DCP2",0.909186774398469,2.57572395853812
"MCC",0.2564886700338,1.02779504382822
"YTHDC2",0.83147106405151,1.8986475843184
"KCNN2",0.537672167283473,0
"TRIM36",0.0490353815912135,0.10809584306201
"PGGT1B",1.13846449616754,2.26154237144384
"CCDC112",0.41220257320009,1.99441832188044
"FEM1C",0.62744187409481,1.03727206815518
"TMED7",2.18957899639162,5.64592030501421
"CDO1",9.89489835569694,0.340286694546573
"ATG12",4.07651819179149,6.23409730130744
"AP3S1",5.1897657664593,9.29138773279286
"COMMD10",1.73114277729217,2.56133716055067
"SEMA6A",0.101821107788105,4.22364161377339
"SEMA6A-AS1",0,0
"LINC00992",0.0499429191284672,0.793794343045551
"DTWD2",0.180181657862595,0.386719543855764
"DMXL1",0.532991799583369,2.18704761713503
"TNFAIP8",2.00747257220674,2.29290486077204
"HSD17B4",7.62617816481313,3.72349238629946
"PRR16",0,0.0103114076030339
"SRFBP1",1.14163307118099,2.54128955047015
"LOX",0,0
"SNCAIP",0.0166576263057898,0.414754755888924
"SNX2",2.72310171505208,2.32870982884477
"SNX24",1.03971780454144,1.88670761612407
"PPIC",2.82097968763938,9.90668391990362
"PRDM6",0.00313963067896397,0
"CEP120",0.220345437243811,0.740675908580234
"CSNK1G3",1.15812176714521,2.5744121022415
"ZNF608",0.0693132396515159,2.13315151292336
"ALDH7A1",4.61024035110944,3.91101589464129
"PHAX",1.93262896642265,3.1373586147752
"LMNB1",0.547526125433947,0.468789999592492
"MARCH3",0.035771835608016,0.84624818887257
"C5orf63",0.183673698803466,1.14365167995008
"PRRC1",1.17872232853288,2.56883606709258
"LINC01184",0.695307643110101,3.14081922480341
"SLC12A2",0.436153779794216,22.8566425959456
"FBN2",0,0
"ISOC1",3.71693080591006,2.68468350491983
"CHSY3",0.00596259010890474,0
"HINT1",139.059972582748,102.25674459741
"LYRM7",0.891531081112679,1.38380085327046
"CDC42SE2",3.93637041740879,4.78785573150207
"RAPGEF6",0.836858688561683,1.75262733016563
"FNIP1",1.85942948327277,3.69340728769802
"ACSL6",0.323072325728492,0.223774717820583
"CSF2",0.32636522090128,0.00638084684174563
"P4HA2",0.489096920761367,1.68779122107584
"PDLIM4",0.118036147162583,1.24766672061909
"SLC22A4",0.015299538976228,0.18106076284639
"SLC22A5",0.240995658509631,2.0393599098837
"C5orf56",1.60253527438966,1.7193126113895
"IRF1",8.22031888290911,11.1767670779296
"RAD50",1.63963400917517,4.73704349683863
"IL4",0,0
"KIF3A",0.365859338811514,1.78180885540352
"CCNI2",0.00795672959858649,0.125489542373332
"SOWAHA",0.176495782048481,0.0797959975593012
"SHROOM1",1.30198903253741,2.21577031185778
"GDF9",0.0350339269831163,0.186212863094603
"UQCRQ",143.829370526515,72.5948339541291
"LEAP2",28.5694409687533,4.37033902693755
"AFF4",1.28863349138605,6.71862271928905
"ZCCHC10",3.89861127155804,4.01444031654181
"HSPA4",2.55761180065652,4.1679000441107
"C5orf15",1.80363660796717,4.09786323558795
"VDAC1",15.0522646466605,24.5492870310708
"TCF7",1.37931620148973,1.16919881356679
"SKP1",34.2724173643412,55.0047294701996
"PPP2CA",2.95734283544135,5.186547247372
"CDKL3",0.291293548084819,0.591411421236788
"UBE2B",10.0646762104374,15.5606035156645
"CDKN2AIPNL",1.22590583530762,1.68389141582492
"JADE2",0.677536932238134,1.75763738031355
"SAR1B",6.7993303039129,4.00213059442441
"SEC24A",1.14917663980265,0.980404123943553
"CAMLG",6.12397353258669,7.82628882077845
"DDX46",4.51112789953672,5.82564907731162
"C5orf24",2.26109948479127,7.25931963858924
"TXNDC15",1.7957226536706,2.17992748481383
"PCBD2",1.061977043982,1.19107042675727
"PITX1",0.08147956421264,1.03382127199207
"C5orf66",0.0155273709897903,0.126041426251191
"H2AFY",4.5463870775875,10.0167006221714
"TIFAB",0,0
"CXCL14",0.0691901509789144,0.280608941210116
"LECT2",6.32703638201054,0.0718143684752159
"TGFBI",1.85489268118799,2.22272826781803
"SMAD5-AS1",0.146434712777905,0.113013928692845
"SMAD5",1.68142645842846,6.8136415075179
"SPOCK1",0.00223656486539101,0
"KLHL3",0.166851721669546,0.203918340855587
"HNRNPA0",6.21522599257487,14.778248228411
"PKD2L2",0.00426694119204538,0
"FAM13B",0.824885066744152,1.33256033276051
"NME5",0.0163286272617039,1.96971592830994
"BRD8",1.27694262525501,3.04013875542606
"KIF20A",0.0448160072656245,0.0151799084803318
"CDC23",0.547059299370796,1.56223619774025
"CDC25C",0.0666662008820148,0
"FAM53C",1.14881643004458,2.84077930809848
"KDM3B",0.723075754236649,1.6728343693014
"REEP2",0.0189079038897042,0.00638084684174563
"EGR1",8.44862100539675,89.0267662920466
"ETF1",1.94845806852676,4.9532806934429
"HSPA9",7.7112978873061,8.15309476364142
"CTNNA1",2.33004843090041,8.60117043770402
"AC034243.1",0.129052336350308,0.280858997569663
"SIL1",4.19810362690212,4.33348017530017
"MATR3",0,0.183588149686317
"MATR3.1",0.205372857557558,0.804135620500717
"PAIP2",9.52681518064967,11.9784388382229
"SLC23A1",0.459258005555662,0.558253301452071
"MZB1",0.475600830069184,0.60563220422588
"PROB1",0.0110785323611461,0.106207909072858
"SPATA24",0.196474861446642,0.518975570416468
"DNAJC18",0.0827593831904161,0.218180059600407
"TMEM173",1.002434066502,0.418281274131451
"UBE2D2",8.56769065811221,13.1809729947867
"CXXC5",3.56496997252335,7.48219460357417
"NRG2",0.00974655164125509,0.0241229151597735
"PURA",1.96211780458534,6.49763960018398
"IGIP",0.166411011714419,1.28832261350411
"CYSTM1",11.7649116045625,30.8986268888986
"PFDN1",2.59798218184193,6.40866365474981
"HBEGF",0.254098630586456,3.4983048697708
"ANKHD1",1.54763288566158,2.90270840464676
"SRA1",4.50044047732462,3.92166544155831
"EIF4EBP3",1.62052578307371,1.84809940950158
"APBB3",0.896025268448162,0.479938215050729
"SLC35A4",0.811149541316775,2.19899966011704
"CD14",9.64760184242795,1.36929904050045
"NDUFA2",26.9983481003562,22.3197982869148
"TMCO6",0.260136926189963,0.894000903189833
"IK",5.60162454670008,10.5103446774932
"WDR55",0.925442706689182,2.06802672059864
"DND1",0.0449168827697871,0.156955559646665
"HARS",1.31451920660632,2.18968872425446
"HARS2",0.340755329942662,1.25506266881239
"ZMAT2",4.85479571034393,7.54067573906144
"PCDHA1",0,0
"PCDHA10",0,0.050930861975794
"PCDHA12",0.00363516601891729,0.118115644092898
"PCDHB2",0,0.149971148527155
"PCDHB3",0,0.00567592811641373
"PCDHB4",0,0.00241478746296441
"PCDHB5",0.00573135795585846,0.0745040451971338
"PCDHB6",0,0.00537122611610453
"PCDHB7",0.00223656486539101,0.0707440892164452
"PCDHB16",0.0234097413214985,0.362673159215135
"PCDHB10",0.0148627101735845,0.128661547106349
"PCDHB9",0.00827862815846221,0
"PCDHB11",0,0.0252613529756863
"PCDHB12",0,0.0947437508361591
"PCDHB13",0.0291015818893261,0.00954163784694468
"PCDHB14",0.187412299576149,0.286995680445441
"PCDHB15",0,0.0243081849309739
"TAF7",3.64141411245594,10.9883299404892
"PCDHGA3",0,0
"PCDHGA5",0.00313963067896397,0.114342254166228
"PCDHGA6",0.00716905356553062,0.100671806207456
"PCDHGA7",0,0.174566414002834
"PCDHGA8",0,0.510659818105606
"PCDHGB6",0.017873382524935,0.0112065385442755
"PCDHGA10",0.0220452244790693,0.418918696203001
"PCDHGB7",0,0.0315391151259704
"DIAPH1",2.45702993639715,3.78065096847929
"HDAC3",1.24493356312826,2.38723795380262
"RELL2",0.216491687126795,0.160868535851824
"FCHSD1",0.229964737667183,0.289972081029587
"ARAP3",0.0696270861392529,0.038936321143868
"PCDH1",0.464018259103904,1.50115793338683
"PCDH12",0.0764007575494154,0.100919169897668
"RNF14",1.42755055827773,1.66012856017574
"GNPDA1",0.519001192411724,1.97172717454223
"NDFIP1",7.44710762268313,14.094060823382
"SPRY4",0.0959965725441833,0.224657512906452
"FGF1",0.0318408508054402,0.0188191571329951
"ARHGAP26",0.371338785909507,1.54732897805775
"NR3C1",6.85982252864534,8.03775163429597
"YIPF5",1.45428406751961,4.02587148999072
"PRELID2",0.189861153897022,0.855688799736427
"SH3RF2",0.185376198961881,0.77669458608893
"LARS",2.36935711421411,4.53766923997161
"RBM27",1.08391108180955,2.64668598416506
"TCERG1",0.757014566028362,2.18152543029028
"PPP2R2B",0.317068410887291,0.790640277570799
"DPYSL3",0.045940795696598,0
"JAKMIP2",0.251439061990421,0.0622704555332906
"SPINK1",46.76146039038,33.2661670399917
"C5orf46",0.0176820303060645,1.38922042642657
"SPINK5",0.00389164901933558,0.0346450887815045
"FBXO38",0.305572575119817,1.66995850462191
"ADRB2",0.550505644833943,0.303523493348037
"SH3TC2",0.00157887650179575,0.00848297657468433
"ABLIM3",1.07869201542447,1.52057298809145
"AFAP1L1",0.0252286314742515,0.513718797312794
"GRPEL2",0.468910961675326,0.729469192902198
"PCYOX1L",0.141661480634615,0.0753692666790572
"CARMN",0.0115268562494461,0.0206228152060678
"CSNK1A1",4.65621411180859,13.583226390356
"ARHGEF37",0.136650166420464,1.35753786669827
"PPARGC1B",0.092901818428837,0.0126719006685188
"PDE6A",0.0121298372488943,0.0152720812914561
"SLC26A2",0.148384548831005,0.943641573328302
"TIGD6",0.081889210923409,0.245256398600229
"HMGXB3",0.608670226971669,2.09227288631286
"CSF1R",0.126621439356463,0.0529961909727089
"PDGFRB",0.22891432305033,0.0990863451008218
"TCOF1",0.652223933556493,1.27133044768785
"CD74",24.6313097577855,42.1529123274714
"RPS14",329.306561147003,330.889507447725
"NDST1",0.899624852303865,1.08713435504155
"SYNPO",0.836717513029267,1.68141898178379
"MYOZ3",0,0.160864666041138
"RBM22",1.33743818598354,3.47896700819072
"DCTN4",1.00729213615641,1.77311418542727
"SMIM3",0.0905372110658543,0.954213054328308
"ZNF300",0.0503652880454796,0.245623094387082
"GPX3",11.2248792888049,2.89029365017228
"TNIP1",2.63920672848883,5.32545662543025
"ANXA6",4.53879667071154,1.65770210217242
"CCDC69",1.26477137748511,0.356850592662884
"GM2A",0.580479728575771,0.683055825424496
"SLC36A1",0.00892221985802633,0.142983763295266
"SPARC",1.9363432282266,3.48318497387742
"ATOX1",59.8518110248103,23.3476644322338
"G3BP1",3.42716776787025,6.40914649987996
"GRIA1",0,0
"FAM114A2",0.484560940550502,1.03006581502643
"MFAP3",0.107787294646754,0.33862648056007
"GALNT10",0.466960141276865,0.965662745299402
"SAP30L",1.18956172763075,1.01509563717117
"LARP1",2.33663088645199,3.81099166615966
"FAXDC2",0.897402916649672,1.6891151730366
"CNOT8",0.728973891058406,1.61898989596985
"GEMIN5",0.362937431844137,0.277750451419054
"MRPL22",4.96854444932333,7.08342732199797
"SGCD",0.080119113819754,0
"TIMD4",0.00547782761627072,0
"HAVCR2",0.342549581089186,0.0199424361580299
"MED7",0.927047645794873,2.62372251812072
"ITK",1.0716829383076,0.294520416401849
"CYFIP2",1.23809822519789,2.13029124852404
"ADAM19",0.280801192767375,0.538765728825853
"THG1L",1.07453618547959,0.953189246856231
"LSM11",0.112184633510682,0.196348549309725
"CLINT1",4.1499378504126,9.82287727982236
"EBF1",0.0297425329208902,0.0190832756938894
"RNF145",2.24513304075946,5.53171197305168
"UBLCP1",1.08246329752296,2.13755714059027
"TTC1",3.12516903850444,4.62655601195216
"PWWP2A",0.483535470780474,2.21091612573132
"FABP6",0,0.221762748241855
"CCNJL",0.0062826927006959,0.00954163784694468
"C1QTNF2",0.00155179041543478,0.0103114076030339
"ZBED8",0.00646166369555442,0.381625966437015
"SLU7",1.72795941216855,3.728833826367
"PTTG1",4.5137633314398,3.29107659684617
"MIR3142HG",0.01671666062638,0.0196787919658432
"ATP10B",0,0.103509167806993
"CCNG1",5.4534710863534,5.92689880680175
"NUDCD2",4.75400250783644,4.60525055731099
"HMMR",0.496185381362604,0.163792532551731
"MAT2B",2.77117748258661,2.84381033501622
"TENM2",0.140216303358899,0
"WWC1",0.783121658359068,3.28555829271799
"RARS",2.40651290539272,3.53753526493318
"FBLL1",0.0128734360620895,0.00583531242817095
"PANK3",2.17780434290959,2.61793222921859
"SLIT3",0.0252397391961314,0.202733898391354
"SPDL1",0.213885776744021,1.0338879353957
"DOCK2",0.823268415519008,0.670164449462113
"LCP2",1.45236456236941,0.37866673059027
"KCNMB1",0,0.109190808754482
"RANBP17",0.0533631771535782,0.604368569147525
"NPM1",37.3428290098091,59.8589322857307
"FGF18",0,0.40945073244469
"FBXW11",2.04845264617451,5.23971141101255
"STK10",0.742375651830626,0.611765329962845
"UBTD2",0.413129339370054,1.4811616657022
"SH3PXD2B",0.0641550078318421,0.656668245098135
"NEURL1B",0.128692133995467,0.328151199950989
"DUSP1",24.8346065219155,78.9373685903427
"ERGIC1",2.88017143097048,5.69016029107738
"RPL26L1",6.72381465649187,5.87776034527434
"ATP6V0E1",14.739603426055,29.1014276547251
"CREBRF",2.22338228921159,4.20191045371366
"BNIP1",0.548900488550871,0.676092413126552
"STC2",0.00143222286029342,0.280937725176602
"BOD1",2.00423784643392,3.471307559395
"LINC01485",10.3615321347186,0.765516256090678
"CPEB4",1.8664768232637,5.55641097158641
"SFXN1",2.95082030075012,2.62098034917863
"HRH2",0.0697231211561072,0
"THOC3",1.49239922813185,1.40030736179043
"FAM153B",0.0101031525542144,0.0326059276924426
"SIMC1",0.221677543330902,0.122058044436387
"KIAA1191",1.74171582384406,2.75412817253777
"ARL10",0.182778028011942,0.44928812508334
"NOP16",1.49874256905735,2.14035528207958
"HIGD2A",18.424541426431,19.3936547637387
"CLTB",5.84111564758487,15.4706054502431
"FAF2",0.907962895224163,3.41242864377308
"RNF44",0.843849463042513,2.24014226996394
"CDHR2",0.209626857374865,0.0705899361746226
"GPRIN1",0.0204521914606051,0.126703086405145
"TSPAN17",0.881248903357305,2.61942790678535
"HK3",0,0
"UIMC1",0.611539979373684,1.4624496683833
"ZNF346",0.0748700512840363,0.657541988996745
"FGFR4",0.981488598566505,4.71277085729917
"NSD1",1.21971270887546,3.31019482244514
"RAB24",0.214798880556631,0.418110586144717
"MXD3",0.403331767628898,0.44962727607858
"PRELID1",20.4481544848584,25.0380409616569
"LMAN2",10.9002241412787,19.0980562875989
"RGS14",2.06029013603161,3.26708404551185
"F12",18.3202006629219,1.29477811424595
"GRK6",1.28642730244924,1.20710168740077
"PRR7-AS1",0.00313963067896397,0.0495064209828017
"PRR7",0.909435845681355,2.01373157288522
"DBN1",0.132653166689695,2.19122925011887
"PDLIM7",0.426366786465265,1.91517613743086
"DOK3",0.019776426512217,0.00758995424016588
"DDX41",1.22948041594178,1.88109387123046
"FAM193B",0.295107679405711,1.67837065595392
"TMED9",7.27193418427437,16.5805740919104
"B4GALT7",0.979576429043075,1.8342705595662
"FAM153A",0.00574860850086663,0.0357663257182057
"N4BP3",0.0256330827311213,0.0650787644308433
"RMND5B",1.10843265102961,1.46822660394469
"NHP2",10.5180273187778,13.915031911407
"HNRNPAB",5.1936562570822,6.51978075754948
"PHYKPL",1.64845329944041,2.2275767766125
"COL23A1",0,0
"CLK4",0.70203072166159,1.64570312087132
"ZNF354A",0.412194339176602,0.482125534305783
"ZNF354B",0.21557067914619,0.248774348054181
"ZNF454",0,0.154756028264668
"ZNF879",0.0352852163457087,0.233511709476186
"ZNF354C",0.0601607660722925,0.07346685916048
"ADAMTS2",0.0620417035777571,0.247532104914006
"RUFY1",0.803408829353147,2.21065153263509
"HNRNPH1",6.19429446981395,29.9350552847486
"CANX",12.675712677833,24.9709218440125
"MAML1",0.288261118208954,1.50892985086296
"LTC4S",0.257376692485987,1.47861241898281
"MGAT4B",7.48074184136421,5.56218832234988
"SQSTM1",24.2695285575058,56.526936729848
"TBC1D9B",1.13589321130728,1.87178604193593
"RNF130",3.50202723866572,8.64261563374368
"MAPK9",0.429062047424252,1.66502886956306
"GFPT2",0.00119395794240165,0.124187503259922
"CNOT6",0.223944741626814,1.84903195332635
"SCGB3A1",0.0020724315627981,9.17979463494763
"FLT4",0.0706611247246556,0.116330877588508
"MGAT1",2.7994074824716,3.85822415264853
"LINC00847",0.69816133175192,0.425452216298665
"ZFP62",0.384802102376658,0.797025330803677
"BTNL8",0.496121614755266,0
"BTNL9",0.0570727569457615,0.0286249135408341
"TRIM7",0.109098580518397,0.653314127369374
"TRIM41",0.61714368129938,0.947859763328284
"TRIM52",0.351767518623247,1.56525758500397
"DUSP22",1.20187536413431,2.5747088930231
"IRF4",0.17623719197207,0.0976352718398576
"EXOC2",0.295589068435457,0.79443132898337
"HUS1B",0.0244086210884052,0
"FOXC1",0.041002249717422,0.182668770462763
"GMDS",1.00109783752713,5.16289718310742
"WRNIP1",0.508208632054787,1.02116362205615
"SERPINB1",4.51754690513988,7.48103397526951
"SERPINB9P1",0.0497238856347942,0.16420454720425
"SERPINB9",1.04112736591756,0.880648400192312
"SERPINB6",2.41864556409752,6.73537799799836
"LINC01011",0.0483141069643079,0.202457520364882
"NQO2",4.76410534491921,3.26651786787524
"RIPK1",0.645596828636966,0.670231838726876
"BPHL",4.46382770808454,3.40789374160477
"TUBB2A",3.8702561277318,4.60861515249302
"TUBB2B",0.095948597556396,3.29496968895455
"PSMG4",2.90957410495864,3.63506596285431
"SLC22A23",0.246610699100324,1.12749492524547
"PXDC1",3.07538608026922,3.74798351324337
"FAM50B",0.783480179396686,1.45315903055309
"PRPF4B",3.25310040694301,9.07392178710507
"ECI2",14.8753598361173,4.28364469788185
"CDYL",0.713094208356024,1.62715071384182
"RPP40",0.566277202609283,0.764501111946232
"PPP1R3G",0.142791995826427,0.00884793905398014
"LYRM4",2.58962546130214,4.2505461546842
"FARS2",0.599146553960694,0.815991583118541
"NRN1",0.100898760572511,0
"F13A1",0.0208989793716479,0.00469547188412477
"LY86",0.116631841801991,0.0287631418279083
"RREB1",1.07700911220082,3.02023823445208
"SSR1",4.23303469665743,7.48355333667958
"CAGE1",0,0
"RIOK1",0.678843740535528,1.59905139672056
"DSP",2.15206869458215,12.3160651884865
"SNRNP48",0.728332115079246,1.59970855699091
"BMP6",0.014326603856754,0.022932129610562
"TXNDC5",0.682091953289557,2.47139496132674
"BLOC1S5",0.775435205777846,1.19865421783341
"EEF1E1",1.9733394323111,6.41185639434198
"SLC35B3",0.830119512286921,1.75160534865172
"HULC",115.196999300304,4.22287349057133
"TFAP2A",0,0.190538242917969
"GCNT2",0.259541735970237,0.610948195975837
"C6orf52",0.0833400748439335,0.0707290172768316
"PAK1IP1",0.68480994531821,2.14153502063342
"TMEM14C",6.5516228824654,19.1517804762834
